name,link,price,store_name
[Refurbished] TP-LINK AC5400 MU-MIMO Tri-Band Wi-Fi Router with Comprehensive Network Security for Gaming and Entertainment (Archer C5400X) + Free Shipping $128.99,https://slickdeals.net/f/15601108-refurbished-tp-link-ac5400-mu-mimo-tri-band-wi-fi-router-with-comprehensive-network-security-for-gaming-and-entertainment-archer-c5400x-free-shipping-128-99,$128.99,Newegg
"Microsoft Surface Pro 8 Bundle (pen, keyboard) from Costco (online and in-store) $1199",https://slickdeals.net/f/15600271-microsoft-surface-pro-8-bundle-pen-keyboard-from-costco-online-and-in-store-1199,"$1,199.99",Costco Wholesale
EVGA SuperNOVA G5 80 Plus Gold 1000 Watt Fully Modular Power Supply $150 + Free Shipping,https://slickdeals.net/f/15600772-evga-supernova-g5-80-plus-gold-1000-watt-fully-modular-power-supply-150-free-shipping,$150,Amazon
ADATA SU635 480GB 3D-NAND SATA 2.5 inch Internal SSD (ASU635SS-480GQ-R) - $39.99,https://slickdeals.net/f/15600739-adata-su635-480gb-3d-nand-sata-2-5-inch-internal-ssd-asu635ss-480gq-r-39-99,$39.99,Amazon
"Lexar NQ100 960GB 2.5” SATA III Internal SSD, Solid State Drive, Up to 550MB/s Read (LNQ100X960G-RNNNU) - $81.99",https://slickdeals.net/f/15600700-lexar-nq100-960gb-2-5-sata-iii-internal-ssd-solid-state-drive-up-to-550mb-s-read-lnq100x960g-rnnnu-81-99,$81.99,Amazon
Mushkin Redline Notebook – DDR4 Gaming Laptop DRAM – 16GB (2x8GB) SODIMM Memory Kit – 3200MHz (PC4-25600) 260-pin Dual-Channel $56.99,https://slickdeals.net/f/15600682-mushkin-redline-notebook-ddr4-gaming-laptop-dram-16gb-2x8gb-sodimm-memory-kit-3200mhz-pc4-25600-260-pin-dual-channel-56-99,$56.99,Amazon
"Dell Inspiron 15 3000 Laptop: 15.6"" 1080p, i3-1115G4, 4GB DDR4, 128GB NVMe",https://slickdeals.net/f/15599407-dell-inspiron-15-3000-laptop-15-6-1080p-i3-1115g4-4gb-ddr4-128gb-nvme-300-or-less-w-sd-cashback-free-s-h,$300,Dell Home & Office
"Microsoft Surface Pro 7+ 2-in-1 w/ Cover: Core i3, 12.3"", 8GB RAM, 128GB Storage",https://slickdeals.net/f/15599068-microsoft-surface-pro-7-2-in-1-w-cover-core-i3-12-3-8gb-ram-128gb-storage-599-free-shipping-at-walmart,$599,Walmart
One by Wacom Student drawing tablet for $39.95,https://slickdeals.net/f/15600367-one-by-wacom-student-drawing-tablet-for-39-95,$39.95,Amazon
"LG Ultra Gear 32"" Class QHD Gaming Monitor $249.99 at Costco",https://slickdeals.net/f/15600268-lg-ultra-gear-32-class-qhd-gaming-monitor-249-99-at-costco,$249.99,Costco Wholesale
"Amex Offers: Spend $599+ at Dell.com, Get",https://slickdeals.net/f/15598414-american-express-offer-spend-599-or-more-get-120-back-dell-com-expires-04-02-2022,$120 Credit,
eero Pro 6 AX4200 Tri-Band Mesh Wi-Fi 6 Router (1-pack) $190,https://slickdeals.net/f/15600043-eero-pro-6-ax4200-tri-band-mesh-wi-fi-6-router-1-pack-190,$190,Best Buy
Microcenter Stores: AMD Ryzen 7 5800X 3.8 GHz 8-Core AM4 Processor,https://slickdeals.net/f/15598300-amd-ryzen-7-5800x-cpu-299-99-microcenter-in-store-or-ymmv-pm-to-bb,$300,Micro Center
TP-Link Deco X55 AX3000 Whole Home Mesh WiFi 6 System 3-Pack 6500 Sq.Ft - $249.99,https://slickdeals.net/f/15599920-tp-link-deco-x55-ax3000-whole-home-mesh-wifi-6-system-3-pack-6500-sq-ft-249-99,$249.99,Amazon
"Lenovo ThinkBook 13s Gen 3 Laptop: Ryzen 5 5600U, 13.3"" IPS, 16GB RAM, 512GB SSD",https://slickdeals.net/f/15598207-lenovo-thinkbook-13s-g3-13-3-fhd-ips-ryzen-5-5600u-16gb-lpddr4x-512gb-pcie-ssd-win10-pro-649-99-f-s,$650,eBay
Facebook Portal - 10” Touch Screen Display: 2 for $108 ($54 each) + free s/h at Amazon,https://slickdeals.net/f/15599452-facebook-portal-10-touch-screen-display-2-for-108-54-each-free-s-h-at-amazon,$108,Amazon
"Asus Chromebook Flip 2-in-1 Laptop: Ryzen 5-3500C, 15.6"" 1080p IPS Touchscreen, 8GB DDR4, 128GB SSD, Vega 8, Chrome OS $399.99 + S/H @ Costco",https://slickdeals.net/f/15599314-asus-chromebook-flip-2-in-1-laptop-ryzen-5-3500c-15-6-1080p-ips-touchscreen-8gb-ddr4-128gb-ssd-vega-8-chrome-os-399-99-s-h-costco,$399.99,Costco Wholesale
Team C171 64GB USB 2.0 Flash Drive Model TC17164GB01 $5.49,https://slickdeals.net/f/15598813-team-c171-64gb-usb-2-0-flash-drive-model-tc17164gb01-5-49,$5.49,Newegg
,https://slickdeals.net/computer-deals/?page=4,,
"LG Ultra Gear 32"" Class QHD Gaming Monitor $249.99 at Costco",https://slickdeals.net/f/15600268-lg-ultra-gear-32-class-qhd-gaming-monitor-249-99-at-costco,$249.99,
"Brother Factory Refurbished HLL2390DW Monochrome Laser All-in-One Printer with Duplex, Wireless $149.99",https://slickdeals.net/f/15600310-brother-factory-refurbished-hll2390dw-monochrome-laser-all-in-one-printer-with-duplex-wireless-149-99,$149.99,Staples
"Amex Offers: Spend $599+ at Dell.com, Get",https://slickdeals.net/f/15598414-american-express-offer-spend-599-or-more-get-120-back-dell-com-expires-04-02-2022,$120 Credit,
eero Pro 6 AX4200 Tri-Band Mesh Wi-Fi 6 Router (1-pack) $190,https://slickdeals.net/f/15600043-eero-pro-6-ax4200-tri-band-mesh-wi-fi-6-router-1-pack-190,$190,Best Buy
Microcenter Stores: AMD Ryzen 7 5800X 3.8 GHz 8-Core AM4 Processor,https://slickdeals.net/f/15598300-amd-ryzen-7-5800x-cpu-299-99-microcenter-in-store-or-ymmv-pm-to-bb,$300,
TP-Link Deco X55 AX3000 Whole Home Mesh WiFi 6 System 3-Pack 6500 Sq.Ft - $249.99,https://slickdeals.net/f/15599920-tp-link-deco-x55-ax3000-whole-home-mesh-wifi-6-system-3-pack-6500-sq-ft-249-99,$249.99,Amazon
"Lenovo ThinkBook 13s Gen 3 Laptop: Ryzen 5 5600U, 13.3"" IPS, 16GB RAM, 512GB SSD",https://slickdeals.net/f/15598207-lenovo-thinkbook-13s-g3-13-3-fhd-ips-ryzen-5-5600u-16gb-lpddr4x-512gb-pcie-ssd-win10-pro-649-99-f-s,$650,eBay
Facebook Portal - 10” Touch Screen Display: 2 for $108 ($54 each) + free s/h at Amazon,https://slickdeals.net/f/15599452-facebook-portal-10-touch-screen-display-2-for-108-54-each-free-s-h-at-amazon,$108,Amazon
"Asus Chromebook Flip 2-in-1 Laptop: Ryzen 5-3500C, 15.6"" 1080p IPS Touchscreen, 8GB DDR4, 128GB SSD, Vega 8, Chrome OS $399.99 + S/H @ Costco",https://slickdeals.net/f/15599314-asus-chromebook-flip-2-in-1-laptop-ryzen-5-3500c-15-6-1080p-ips-touchscreen-8gb-ddr4-128gb-ssd-vega-8-chrome-os-399-99-s-h-costco,$399.99,Costco Wholesale
Team C171 64GB USB 2.0 Flash Drive Model TC17164GB01 $5.49,https://slickdeals.net/f/15598813-team-c171-64gb-usb-2-0-flash-drive-model-tc17164gb01-5-49,$5.49,Newegg
"64GB Apple iPad Air 10.9"" WiFi Tablet (4th Gen., Various Colors)",https://slickdeals.net/f/15596953-latest-10-9-apple-ipad-air-64gb-wifi-4th-gen-tablet-various-colors-499-99-free-shipping-at-best-buy,$500,Best Buy
"Costco Members: 31.5"" Acer ET322QU 2560x1440 75Hz 4ms FreeSync IPS Monitor",https://slickdeals.net/f/15597319-costco-members-acer-32-class-wqhd-ips-freesync-monitor-model-et322qu-199-99,$200,Costco Wholesale
Insignia Bluetooth Mouse (Black),https://slickdeals.net/f/15596968-insignia-bluetooth-mouse-black-10-free-store-pickup,$10,Best Buy
"GIGABYTE G34WQC A 34"" 144Hz Ultrawide Curved Gaming Monitor, 3440 x 1440 for &430 - $430",https://slickdeals.net/f/15598531-gigabyte-g34wqc-a-34-144hz-ultrawide-curved-gaming-monitor-3440-x-1440-for-430-430,$430,Amazon
"Acer Aspire 5 15.6"" FHD Laptop Ryzen 3 3550U 4GB DDR4 128GB SSD A515-46-R3UB $340",https://slickdeals.net/f/15598375-acer-aspire-5-15-6-fhd-laptop-ryzen-3-3550u-4gb-ddr4-128gb-ssd-a515-46-r3ub-340,$340,Amazon
SanDisk 400GB Ultra microSDXC UHS-I Memory Card with Adapter for $39.99,https://slickdeals.net/f/15598264-sandisk-400gb-ultra-microsdxc-uhs-i-memory-card-with-adapter-for-39-99,$39.99,Amazon
WD Blue 4TB Desktop Hard Disk Drive $59.99 at Newegg,https://slickdeals.net/f/15597307-wd-blue-4tb-desktop-hard-disk-drive-59-99-at-newegg,$59.99,Newegg
32” LG Ultragear 32GP850 2560x1440 QHD 165Hz IPS FreeSync Gaming Monitor,https://slickdeals.net/f/15596824-32-lg-ultragear-32gp850-2560x1440-qhd-165hz-ips-freesync-gaming-monitor-397-free-shipping,$397,Adorama
"Acer Chromebook Spin 713: i5-1135G7, 13.5"" 2256x1504 Touch, 8GB RAM, 256GB SSD",https://slickdeals.net/f/15596812-acer-chromebook-spin-713-i5-1135g7-13-5-2256x1504-touch-8gb-ram-256gb-ssd-499-free-shipping,$499,eBay
"240GB PNY CS900 2.5"" SATA III Internal Solid State Drive $26 + Free Shipping",https://slickdeals.net/f/15597040-240gb-pny-cs900-2-5-sata-iii-internal-solid-state-drive-26-free-shipping,$26,Amazon
"In Store Only - MSI Katana GF66 11UE-031 15.6"" Laptop Computer - Black Intel Core i7 11th Gen 11800H 2.3GHz; NVIDIA GeForce RTX 3060 6GB GDDR6; 16GB DDR4-3200 RAM; 1TB SSD $999.99",https://slickdeals.net/f/15597082-in-store-only-msi-katana-gf66-11ue-031-15-6-laptop-computer-black-intel-core-i7-11th-gen-11800h-2-3ghz-nvidia-geforce-rtx-3060-6gb-gddr6-16gb-ddr4-3200-ram-1tb-ssd-999-99,$999.99,Micro Center
"Acer Swift 3 Thin & Light Laptop | 14"" Full HD IPS 100% sRGB Display for $580",https://slickdeals.net/f/15598282-acer-swift-3-thin-light-laptop-14-full-hd-ips-100-srgb-display-for-580,$580,Amazon
"Samsung Odyssey 49"" Class Dual QHD Curved Gaming Monitor 899.99 $899.99",https://slickdeals.net/f/15596983-samsung-odyssey-49-class-dual-qhd-curved-gaming-monitor-899-99-899-99,$899.99,Costco Wholesale
"MSI GF65 Gaming Laptop: 15.6"" 144hz, i5 10500H, 512GB SSD, RTX 3060",https://slickdeals.net/f/15596446-msi-gf65-15-6-144hz-gaming-laptop-i5-10500h-rtx3060-512gb-ssd-black-850,$850,eBay
"Lenovo ThinkPad x13 Gen 2, i5-1135G7, 8GB LPDDR4X, 256GB SSD $803.6",https://slickdeals.net/f/15597868-lenovo-thinkpad-x13-gen-2-i5-1135g7-8gb-lpddr4x-256gb-ssd-803-6,$803.60,
"500GB PNY CS900 3D NAND 2.5"" SATA III Internal Solid State Drive $43.99 + Free Shipping @ Best Buy",https://slickdeals.net/f/15597682-500gb-pny-cs900-3d-nand-2-5-sata-iii-internal-solid-state-drive-43-99-free-shipping-best-buy,$43.99,Best Buy
"Microsoft Surface Laptop 4 - 13.5"" Touchscreen Laptop - Intel Core i7-1185G7 - 2256 x 1504 Display - Windows 10 - Black $1399.99",https://slickdeals.net/f/15597856-microsoft-surface-laptop-4-13-5-touchscreen-laptop-intel-core-i7-1185g7-2256-x-1504-display-windows-10-black-1399-99,"$1,399.99",Costco Wholesale
Sabrent 2TB Rocket Q4 Internal SSD w/ Heatsink $203.99 + FS,https://slickdeals.net/f/15597160-sabrent-2tb-rocket-q4-internal-ssd-w-heatsink-203-99-fs,$203.99,Newegg
,https://slickdeals.net/computer-deals/?page=5,,
"Refurbished Gateway GWTN156-11BL 15.6"" FHD Pentium Silver N5030 1.1GHz Intel HD Graphics 4GB RAM 128GB SSD Win 10 Home in S Mode Blue~$149 @ Walmart.com~Free Shipping!",https://slickdeals.net/f/15594619-refurbished-gateway-gwtn156-11bl-15-6-fhd-pentium-silver-n5030-1-1ghz-intel-hd-graphics-4gb-ram-128gb-ssd-win-10-home-in-s-mode-blue-149-walmart-com-free-shipping,$149,Walmart
"WD 2TB Elements Portable External Hard Drive HDD, USB 3.0, Compatible with PC, Mac, PS4 & Xbox - WDBU6Y0020BBK-WESN $57.99",https://slickdeals.net/f/15594265-wd-2tb-elements-portable-external-hard-drive-hdd-usb-3-0-compatible-with-pc-mac-ps4-xbox-wdbu6y0020bbk-wesn-57-99,$59.99,Amazon
MSI GE76 Raider Gaming Laptop - 11th Gen Intel Core i7-11800H - GeForce RTX 3060 - 144HZ 1080p $1299.99,https://slickdeals.net/f/15595024-msi-ge76-raider-gaming-laptop-11th-gen-intel-core-i7-11800h-geforce-rtx-3060-144hz-1080p-1299-99,"$1,299.99",
12-Month Microsoft 365 Personal (1-User) + 1-Year ESET NOD32 Antivirus,https://slickdeals.net/f/15593923-microsoft-365-eset-or-bitdefender-as-low-as-39-98,$40,Newegg
"Dell Inspiron 3880 Desktop PC, Intel Core i5, 8GB Memory, 1TB Hard Drive/256GB Solid State Drive, Windows® 11 Home at Office Depot $529",https://slickdeals.net/f/15594952-dell-inspiron-3880-desktop-pc-intel-core-i5-8gb-memory-1tb-hard-drive-256gb-solid-state-drive-windows-11-home-at-office-depot-529,$529.99,
"Walmart in store YMMV. LG 32"" UltraGear QHD (2560×1440) 165Hz HDR 10 Monitor with FreeSync reg $349 now $63-$150",https://slickdeals.net/f/15593476-walmart-in-store-ymmv-lg-32-ultragear-qhd-2560-1440-165hz-hdr-10-monitor-with-freesync-reg-349-now-63-150,$150,Walmart
Ubiquiti UniFi 6 Pro Wi-Fi 6 Access Point,https://slickdeals.net/f/15592978-ubiquiti-unifi-6-pro-wi-fi-6-access-point-149-free-shipping,$149,
"Microcenter In-Store Only Additional Ten Percent Off SSD, Memory, Cases, Cooling, Power Supply and Monitors",https://slickdeals.net/f/15593239-microcenter-in-store-only-additional-ten-percent-off-ssd-memory-cases-cooling-power-supply-and-monitors,,
Micro Center Stores: Intel i9-12900K 3.2GHz 16-Core Processor,https://slickdeals.net/f/15592639-intel-core-i9-12900k-unlocked-16-core-3-2ghz-desktop-processor-micro-center-in-store-499-99,$500,Micro Center
AMD Ryzen 7 5700G 3.8Ghz 8-Core Processor w/ Wraith Stealth Cooler,https://slickdeals.net/f/15592375-amd-ryzen-7-5700g-cezanne-3-8ghz-8-core-am4-boxed-processor-wraith-stealth-cooler-included-250,$250,Micro Center
Costco Members: 1TB SanDisk NVME Extreme Portable Solid State Drive,https://slickdeals.net/f/15591979-costco-members-1tb-sandisk-nvme-extreme-portable-solid-state-drive-100-free-shipping,$100,Costco Wholesale
"64GB Samsung 10.4"" Galaxy Tab S6 Lite + Cover (Open Box)",https://slickdeals.net/f/15591967-samsung-galaxy-tab-s6-lite-open-box-bundle-219,$219,eBay
Inseego Wavemaker FG2000 5G WIFI Router (GSM UNLOCKED) $449.99,https://slickdeals.net/f/15593440-inseego-wavemaker-fg2000-5g-wifi-router-gsm-unlocked-449-99,$449.99,eBay
Western Digital Flash Sale $11.24+,https://slickdeals.net/f/15592960-western-digital-flash-sale-11-24,$11.24,
WD Gaming Drive External HDD 2TB for $67.49 + Free Shipping,https://slickdeals.net/f/15592870-wd-gaming-drive-external-hdd-2tb-for-67-49-free-shipping,$67.49,Western Digital
1TB Samsung T7 Touch External USB 3.2 Gen 2 Portable SSD w/ Hardware Encryption,https://slickdeals.net/f/15591100-1tb-samsung-t7-touch-external-usb-3-2-gen-2-portable-ssd-w-hardware-encryption-140-free-shipping,$140,Amazon
"IN STORE ONLY/ YMMV  HP 15.6"" FHD, AMD R5-5500U, 8GB RAM, 256GB SSD, SPRUCE BLUE, Windows 11, 15-ef2126wm $299",https://slickdeals.net/f/15591118-in-store-only-ymmv-hp-15-6-fhd-amd-r5-5500u-8gb-ram-256gb-ssd-spruce-blue-windows-11-15-ef2126wm-299,$299,
"Gateway Touch Laptop (Refurb): Celeron N4020, 11.6"" 1366x768, 4GB RAM, 64GB eMMC",https://slickdeals.net/f/15590836-refurbished-gateway-11-6-2-in-1-touchscreen-laptop-celeron-n4020-1-1ghz-intel-uhd-graphics-600-4gb-ram-64gb-ssd-109,$109,Walmart
500GB WD_BLACK SN750 SE NVMe Solid State Drive,https://slickdeals.net/f/15590737-500gb-wd-black-sn750-se-nvme-solid-state-drive-50-free-shipping,$50,Amazon
"Microsoft Surface Pro 7 12.3"" Touch Screen Intel Core i7 16GB Memory 512GB SSD Device Only Matte Black VAT-00016 - Best Buy $1299",https://slickdeals.net/f/15591700-microsoft-surface-pro-7-12-3-touch-screen-intel-core-i7-16gb-memory-512gb-ssd-device-only-matte-black-vat-00016-best-buy-1299,"$1,299",Best Buy
2TB PNY XLR8 CS3040 M.2 NVMe PCle Gen 4 x4 Internal Solid State Drive $215 + Free Shipping,https://slickdeals.net/f/15591196-2tb-pny-xlr8-cs3040-m-2-nvme-pcle-gen-4-x4-internal-solid-state-drive-215-free-shipping,$215,Best Buy
Costco Members: 2-Pk TP-Link Deco AX5700 Tri-Band Smart Home Mesh Wi-Fi 6 System,https://slickdeals.net/f/15590425-costco-tp-link-deco-ax5700-tri-band-smart-whole-home-mesh-wi-fi-6-system-2-pack-249-99,$250,Costco Wholesale
"Costco Netgear Nighthawk $129.99 after $70 off, avail in store $129.99",https://slickdeals.net/f/15590980-costco-netgear-nighthawk-129-99-after-70-off-avail-in-store-129-99,$129.99,Costco Wholesale
"Acer Aspire 5 Laptop: 14"" FHD IPS, i5-1135G7, 8GB DDR4, 256GB SSD",https://slickdeals.net/f/15590011-acer-aspire-5-laptop-14-fhd-ips-i5-1135g7-8gb-ddr4-256gb-ssd-429-free-shipping,$429,Walmart
Netgear Dual-Band AC1200 Router w/ 8 x 4 DOCSIS 3.0 Cable Modem (C6220) $56 + Free Shipping,https://slickdeals.net/f/15591124-netgear-dual-band-ac1200-router-w-8-x-4-docsis-3-0-cable-modem-c6220-56-free-shipping,$55.99,Best Buy
Samsung EDU/EPP: 2TB Samsung 970 EVO Plus M.2 PCIe NVMe SSD,https://slickdeals.net/f/15589456-samsung-970-evo-plus-nvme-m-2-ssd-2tb-229-99-fs-197-99-w-edu-or-perks-work,$198,
SanDisk 256GB Ultra Dual Drive Go USB Type-C Flash Drive $27.7,https://slickdeals.net/f/15590542-sandisk-256gb-ultra-dual-drive-go-usb-type-c-flash-drive-27-7,$27.70,Amazon
Laser Engraver Aufero Laser 2 with the LU2-2 Laser Module (1-1.6W) $269.99,https://slickdeals.net/f/15589930-laser-engraver-aufero-laser-2-with-the-lu2-2-laser-module-1-1-6w-269-99,$269.99,
,https://slickdeals.net/computer-deals/?page=6,,
Ubiquiti UniFi 6 Pro Wi-Fi 6 Access Point,https://slickdeals.net/f/15592978-ubiquiti-unifi-6-pro-wi-fi-6-access-point-149-free-shipping,$149,
"Microcenter In-Store Only Additional Ten Percent Off SSD, Memory, Cases, Cooling, Power Supply and Monitors",https://slickdeals.net/f/15593239-microcenter-in-store-only-additional-ten-percent-off-ssd-memory-cases-cooling-power-supply-and-monitors,,
Micro Center Stores: Intel i9-12900K 3.2GHz 16-Core Processor,https://slickdeals.net/f/15592639-intel-core-i9-12900k-unlocked-16-core-3-2ghz-desktop-processor-micro-center-in-store-499-99,$500,Micro Center
"Microcenter In-Store Only: Ryzen 5 5600X $240, 5900X $450, 5600G $200, 5700G $250",https://slickdeals.net/f/15592840-microcenter-in-store-only-ryzen-5-5600x-240-5900x-450-5600g-200-5700g-250,$240,Micro Center
AMD Ryzen 7 5700G 3.8Ghz 8-Core Processor w/ Wraith Stealth Cooler,https://slickdeals.net/f/15592375-amd-ryzen-7-5700g-cezanne-3-8ghz-8-core-am4-boxed-processor-wraith-stealth-cooler-included-250,$250,Micro Center
AMD Ryzen 5 5600G Cezanne 3.9GHz 6-Core AM4 Boxed Processor,https://slickdeals.net/f/15592372-amd-ryzen-5-5600g-cezanne-3-9ghz-6-core-am4-boxed-processor-wraith-stealth-cooler-included-200,$200,Micro Center
AMD Ryzen 7 5800X Desktop Processor $343.99,https://slickdeals.net/f/15593371-amd-ryzen-7-5800x-desktop-processor-343-99,$343.99,Newegg
Costco Members: 1TB SanDisk NVME Extreme Portable Solid State Drive,https://slickdeals.net/f/15591979-costco-members-1tb-sandisk-nvme-extreme-portable-solid-state-drive-100-free-shipping,$100,
"64GB Samsung 10.4"" Galaxy Tab S6 Lite + Cover (Open Box)",https://slickdeals.net/f/15591967-samsung-galaxy-tab-s6-lite-open-box-bundle-219,$219,eBay
Inseego Wavemaker FG2000 5G WIFI Router (GSM UNLOCKED) $449.99,https://slickdeals.net/f/15593440-inseego-wavemaker-fg2000-5g-wifi-router-gsm-unlocked-449-99,$449.99,eBay
Western Digital Flash Sale $11.24+,https://slickdeals.net/f/15592960-western-digital-flash-sale-11-24,$11.24,
WD Gaming Drive External HDD 2TB for $67.49 + Free Shipping,https://slickdeals.net/f/15592870-wd-gaming-drive-external-hdd-2tb-for-67-49-free-shipping,$67.49,Western Digital
1TB Samsung T7 Touch External USB 3.2 Gen 2 Portable SSD w/ Hardware Encryption,https://slickdeals.net/f/15591100-1tb-samsung-t7-touch-external-usb-3-2-gen-2-portable-ssd-w-hardware-encryption-140-free-shipping,$140,Amazon
"IN STORE ONLY/ YMMV  HP 15.6"" FHD, AMD R5-5500U, 8GB RAM, 256GB SSD, SPRUCE BLUE, Windows 11, 15-ef2126wm $299",https://slickdeals.net/f/15591118-in-store-only-ymmv-hp-15-6-fhd-amd-r5-5500u-8gb-ram-256gb-ssd-spruce-blue-windows-11-15-ef2126wm-299,$299,
"Gateway Touch Laptop (Refurb): Celeron N4020, 11.6"" 1366x768, 4GB RAM, 64GB eMMC",https://slickdeals.net/f/15590836-refurbished-gateway-11-6-2-in-1-touchscreen-laptop-celeron-n4020-1-1ghz-intel-uhd-graphics-600-4gb-ram-64gb-ssd-109,$109,Walmart
500GB WD_BLACK SN750 SE NVMe Solid State Drive,https://slickdeals.net/f/15590737-500gb-wd-black-sn750-se-nvme-solid-state-drive-50-free-shipping,$50,Amazon
"Microsoft Surface Pro 7 12.3"" Touch Screen Intel Core i7 16GB Memory 512GB SSD Device Only Matte Black VAT-00016 - Best Buy $1299",https://slickdeals.net/f/15591700-microsoft-surface-pro-7-12-3-touch-screen-intel-core-i7-16gb-memory-512gb-ssd-device-only-matte-black-vat-00016-best-buy-1299,"$1,299",Best Buy
2TB PNY XLR8 CS3040 M.2 NVMe PCle Gen 4 x4 Internal Solid State Drive $215 + Free Shipping,https://slickdeals.net/f/15591196-2tb-pny-xlr8-cs3040-m-2-nvme-pcle-gen-4-x4-internal-solid-state-drive-215-free-shipping,$215,Best Buy
Costco Members: 2-Pk TP-Link Deco AX5700 Tri-Band Smart Home Mesh Wi-Fi 6 System,https://slickdeals.net/f/15590425-costco-tp-link-deco-ax5700-tri-band-smart-whole-home-mesh-wi-fi-6-system-2-pack-249-99,$250,Costco Wholesale
Monoprice 1.5ft USB 3.0 Type A Male to Female Extension Cable $3.49,https://slickdeals.net/f/15591121-monoprice-1-5ft-usb-3-0-type-a-male-to-female-extension-cable-3-49,$3.49,Amazon
"Costco Netgear Nighthawk $129.99 after $70 off, avail in store $129.99",https://slickdeals.net/f/15590980-costco-netgear-nighthawk-129-99-after-70-off-avail-in-store-129-99,$129.99,Costco Wholesale
"Acer Aspire 5 Laptop: 14"" FHD IPS, i5-1135G7, 8GB DDR4, 256GB SSD",https://slickdeals.net/f/15590011-acer-aspire-5-laptop-14-fhd-ips-i5-1135g7-8gb-ddr4-256gb-ssd-429-free-shipping,$429,Walmart
Netgear Dual-Band AC1200 Router w/ 8 x 4 DOCSIS 3.0 Cable Modem (C6220) $56 + Free Shipping,https://slickdeals.net/f/15591124-netgear-dual-band-ac1200-router-w-8-x-4-docsis-3-0-cable-modem-c6220-56-free-shipping,$55.99,Best Buy
Select Costco Locations: 2-Pack 256GB SanDisk microSDXC Card,https://slickdeals.net/f/15589114-select-costco-locations-2-pack-256gb-sandisk-microsdxc-card-30-in-store-only,$30,Costco Wholesale
HP 256GB x900w USB 3.0 Flash Drive $21.99 + Free Ship w/Prime,https://slickdeals.net/f/15589312-hp-256gb-x900w-usb-3-0-flash-drive-21-99-free-ship-w-prime,$21.99,Amazon
Samsung EDU/EPP: 2TB Samsung 970 EVO Plus M.2 PCIe NVMe SSD,https://slickdeals.net/f/15589456-samsung-970-evo-plus-nvme-m-2-ssd-2tb-229-99-fs-197-99-w-edu-or-perks-work,$198,
SanDisk 256GB Ultra Dual Drive Go USB Type-C Flash Drive $27.7,https://slickdeals.net/f/15590542-sandisk-256gb-ultra-dual-drive-go-usb-type-c-flash-drive-27-7,$27.70,Amazon
Laser Engraver Aufero Laser 2 with the LU2-2 Laser Module (1-1.6W) $269.99,https://slickdeals.net/f/15589930-laser-engraver-aufero-laser-2-with-the-lu2-2-laser-module-1-1-6w-269-99,$269.99,
,https://slickdeals.net/computer-deals/?page=7,,
NETGEAR Wireless Access Point (WAX214PA) - WiFi 6 Dual-Band AX1800 $94.99,https://slickdeals.net/f/15575863-netgear-wireless-access-point-wax214pa-wifi-6-dual-band-ax1800-94-99,$94.99,Dell Home & Office
"Pre-Sale Minisforum UM350 Mini PC: Ryzen 5 3550H, 2x DDR4 Slot, 1x M.2 2280, 1x 2.5"" Bay, 3x 4k@60Hz Out @ $269 & More",https://slickdeals.net/f/15574990-pre-sale-minisforum-um350-mini-pc-ryzen-5-3550h-2x-ddr4-slot-1x-m-2-2280-1x-2-5-bay-3x-4k-60hz-out-269-more,$269,
"Alienware 27 inch Gaming Monitor - AW2721D (Latest Model) - 240Hz, QHD, Fast IPS Monitor with VESA DisplayHDR 600, NVIDIA G-SYNC Ultimate Certification - $699.99",https://slickdeals.net/f/15574987-alienware-27-inch-gaming-monitor-aw2721d-latest-model-240hz-qhd-fast-ips-monitor-with-vesa-displayhdr-600-nvidia-g-sync-ultimate-certification-699-99,$699.99,Amazon
ASUS RT-AX86U AX5700 Dual Band WiFi 6 Gaming Router $250 + Free Shipping,https://slickdeals.net/f/15574033-asus-rt-ax86u-ax5700-dual-band-wifi-6-gaming-router-250-free-shipping,$249.99,Amazon
"Lenovo ThinkBook 13s G3, 13.3"" WQXGA, Ryzen 7 5800U, 16GB, 512GB SSD, W10P FS $779.99",https://slickdeals.net/f/15573277-lenovo-thinkbook-13s-g3-13-3-wqxga-ryzen-7-5800u-16gb-512gb-ssd-w10p-fs-779-99,$779.99,
"Lenovo IdeaPad 3i Laptop, 15.6"" Screen, Intel Core i3, 8GB Memory, 1TB Hard Drive, Wi-Fi 6, Windows 11, 82H801ELUS - $429.99 w/ Free Shipping @ Office Depot",https://slickdeals.net/f/15573793-lenovo-ideapad-3i-laptop-15-6-screen-intel-core-i3-8gb-memory-1tb-hard-drive-wi-fi-6-windows-11-82h801elus-429-99-w-free-shipping-office-depot,$429.99,
"Western Digital 4TB WD Blue PC Hard Drive HDD - 5400 RPM, SATA 6 Gb/s, 256 MB Cache, 3.5"" - WD40EZAZ",https://slickdeals.net/f/15574276-western-digital-4tb-wd-blue-pc-hard-drive-hdd-5400-rpm-sata-6-gb-s-256-mb-cache-3-5-wd40ezaz,$64.99,eBay
Logitech MX Master 3 Advanced Wireless Mouse - $75.99,https://slickdeals.net/f/15573109-logitech-mx-master-3-advanced-wireless-mouse-75-99,$75.99,Amazon
